gene_stable_id	transcript_stable_id	protein_stable_id	xref	xref_pos	db_name	transcript_stable_version	xref_version
ENSG00000138769	ENST00000429927	ENSP00000412365	Q92772	4-287	Uniprot/SWISSPROT	ENST00000429927.6	Q92772.167
ENSG00000138769	ENST00000506234	ENSP00000422666	D6RBJ5	4-58	Uniprot/SPTREMBL	ENST00000506234.1	D6RBJ5.63
ENSG00000139567	ENST00000388922	ENSP00000373574	P37023	202-492	Uniprot/SWISSPROT	ENST00000388922.9	P37023.228
ENSG00000139567	ENST00000419526	ENSP00000392492	E7EN07	28-318	Uniprot/SPTREMBL	ENST00000419526.6	E7EN07.82
ENSG00000139567	ENST00000550683	ENSP00000447884	G3V1W8	216-506	Uniprot/SPTREMBL	ENST00000550683.5	G3V1W8.99
ENSG00000139567	ENST00000552678	ENSP00000457394	H3BTZ2	1-163	Uniprot/SPTREMBL	ENST00000552678.1	H3BTZ2.64
ENSG00000139625	ENST00000267079	ENSP00000267079	Q12852-1	125-366	Uniprot/SWISSPROT	ENST00000267079.6	Q12852.199
ENSG00000139625	ENST00000547035	ENSP00000448689	Q12852-2	125-366	Uniprot/SWISSPROT	ENST00000547035.5	Q12852.199
ENSG00000139625	ENST00000547488	ENSP00000449038	Q12852-2	125-366	Uniprot/SWISSPROT	ENST00000547488.6	Q12852.199
ENSG00000139625	ENST00000552365	ENSP00000447889	F8VUG4	125-366	Uniprot/SPTREMBL	ENST00000552365.1	F8VUG4.62
ENSG00000139908	ENST00000287913	ENSP00000287913	Q6SA08-1	25-293	Uniprot/SWISSPROT	ENST00000287913.10	Q6SA08.146
ENSG00000139908	ENST00000428351	ENSP00000412180	H7C3J1	25-135	Uniprot/SPTREMBL	ENST00000428351.2	H7C3J1.53
ENSG00000139908	ENST00000553766	ENSP00000450752	H0YJ36	1-108	Uniprot/SPTREMBL	ENST00000553766.1	H0YJ36.53
ENSG00000139908	ENST00000555092	ENSP00000451121	H0YJB1	20-143	Uniprot/SPTREMBL	ENST00000555092.1	H0YJB1.55
ENSG00000140443	ENST00000649865	ENSP00000496919	C9J5X1	998-1273	Uniprot/SPTREMBL	ENST00000649865.1	C9J5X1.117
ENSG00000140443	ENST00000650285	ENSP00000497069	P08069	999-1274	Uniprot/SWISSPROT	ENST00000650285.1	P08069.242
ENSG00000140474	ENST00000440863	ENSP00000400312	Q6PHR2-1	14-270	Uniprot/SWISSPROT	ENST00000440863.7	Q6PHR2.163
ENSG00000140474	ENST00000563301	ENSP00000457061	H3BT78	14-136	Uniprot/SPTREMBL	ENST00000563301.5	H3BT78.67
ENSG00000140474	ENST00000566631	ENSP00000455395	H3BPN6	14-84	Uniprot/SPTREMBL	ENST00000566631.5	H3BPN6.66
ENSG00000140474	ENST00000569437	ENSP00000456051	Q6PHR2-3	14-270	Uniprot/SWISSPROT	ENST00000569437.5	Q6PHR2.163
ENSG00000140538	ENST00000317501	ENSP00000318328	Q16288	538-839	Uniprot/SPTREMBL	ENST00000317501.9	Q16288.226
ENSG00000140538	ENST00000357724	ENSP00000350356	Q16288-4	538-839	Uniprot/SWISSPROT	ENST00000357724.6	Q16288.226
ENSG00000140538	ENST00000394480	ENSP00000377990	Q16288	538-839	Uniprot/SPTREMBL	ENST00000394480.6	Q16288.226
ENSG00000140538	ENST00000542733	ENSP00000437773	B7Z7U4	440-617	Uniprot/SPTREMBL	ENST00000542733.6	B7Z7U4.119
ENSG00000140538	ENST00000557856	ENSP00000453959	Q16288	538-839	Uniprot/SPTREMBL	ENST00000557856.5	Q16288.226
ENSG00000140538	ENST00000558576	ENSP00000473315	R4GMR8	1-146	Uniprot/SPTREMBL	ENST00000558576.5	R4GMR8.37
ENSG00000140538	ENST00000558676	ENSP00000453511	H0YM90	530-705	Uniprot/SPTREMBL	ENST00000558676.5	H0YM90.74
ENSG00000140538	ENST00000626019	ENSP00000486784	A0A0D9SFP6	538-853	Uniprot/SPTREMBL	ENST00000626019.2	A0A0D9SFP6.46
ENSG00000140538	ENST00000629765	ENSP00000485864	Q16288-1	538-839	Uniprot/SWISSPROT	ENST00000629765.3	Q16288.226
ENSG00000140538	ENST00000695462	ENSP00000511942	X5D2R1	538-828	Uniprot/SPTREMBL	ENST00000695462.1	X5D2R1.65
ENSG00000140795	ENST00000394809	ENSP00000378288	Q32MK0-3	515-770	Uniprot/SWISSPROT	ENST00000394809.9	Q32MK0.129
ENSG00000140795	ENST00000536476	ENSP00000439297	Q32MK0-4	515-770	Uniprot/SWISSPROT	ENST00000536476.5	Q32MK0.129
ENSG00000140992	ENST00000342085	ENSP00000344220	O15530-1	82-342	Uniprot/SWISSPROT	ENST00000342085.9	O15530.234
ENSG00000140992	ENST00000389224	ENSP00000373876	E9PER6	55-315	Uniprot/SPTREMBL	ENST00000389224.7	E9PER6.87
ENSG00000140992	ENST00000441549	ENSP00000395357	O15530-5	82-342	Uniprot/SWISSPROT	ENST00000441549.7	O15530.234
ENSG00000140992	ENST00000461815	ENSP00000455551	H3BQ10	55-149	Uniprot/SPTREMBL	ENST00000461815.1	H3BQ10.57
ENSG00000141068	ENST00000268763	ENSP00000268763	A0A0A0MQW1	536-806	Uniprot/SPTREMBL	ENST00000268763.10	A0A0A0MQW1.55
ENSG00000141068	ENST00000398982	ENSP00000381952	A8MY87	326-596	Uniprot/SPTREMBL	ENST00000398982.6	A8MY87.118
ENSG00000141068	ENST00000398988	ENSP00000381958	Q8IVT5-4	613-883	Uniprot/SWISSPROT	ENST00000398988.7	Q8IVT5.178
ENSG00000141068	ENST00000509603	ENSP00000438795	Q8IVT5-4	613-883	Uniprot/SWISSPROT	ENST00000509603.6	Q8IVT5.178
ENSG00000141068	ENST00000580430	ENSP00000463790	J3QQL4	1-99	Uniprot/SPTREMBL	ENST00000580430.1	J3QQL4.55
ENSG00000141068	ENST00000582410	ENSP00000464680	J3QSG8	1-97	Uniprot/SPTREMBL	ENST00000582410.5	J3QSG8.57
ENSG00000141068	ENST00000644418	ENSP00000494039	A0A2R8Y4X0	492-762	Uniprot/SPTREMBL	ENST00000644418.1	A0A2R8Y4X0.23
ENSG00000141068	ENST00000644974	ENSP00000494552	A0A2R8Y5H9	591-861	Uniprot/SPTREMBL	ENST00000644974.2	A0A2R8Y5H9.23
ENSG00000141503	ENST00000347992	ENSP00000269296	Q8N4C8-3	25-289	Uniprot/SWISSPROT	ENST00000347992.11	Q8N4C8.192
ENSG00000141503	ENST00000355280	ENSP00000347427	Q8N4C8-1	25-289	Uniprot/SWISSPROT	ENST00000355280.11	Q8N4C8.192
ENSG00000141503	ENST00000453408	ENSP00000406487	Q8N4C8-4	25-289	Uniprot/SWISSPROT	ENST00000453408.7	Q8N4C8.192
ENSG00000141503	ENST00000571207	ENSP00000459699	I3L2I2	1-152	Uniprot/SPTREMBL	ENST00000571207.5	I3L2I2.61
ENSG00000141503	ENST00000577021	ENSP00000459269	I3L203	13-53	Uniprot/SPTREMBL	ENST00000577021.1	I3L203.56
ENSG00000141503	ENST00000664602	ENSP00000499378	A0A590UJE1	20-284	Uniprot/SPTREMBL	ENST00000664602.1	A0A590UJE1.10
ENSG00000141551	ENST00000269361	ENSP00000269361	H0Y2N6	1-120	Uniprot/SPTREMBL	ENST00000269361.11	H0Y2N6.48
ENSG00000141551	ENST00000314028	ENSP00000324464	P48730-1	9-277	Uniprot/SWISSPROT	ENST00000314028.11	P48730.217
ENSG00000141551	ENST00000392334	ENSP00000376146	P48730-2	9-277	Uniprot/SWISSPROT	ENST00000392334.7	P48730.217
ENSG00000141551	ENST00000398519	ENSP00000381531	H7BYT1	9-277	Uniprot/SPTREMBL	ENST00000398519.9	H7BYT1.80
ENSG00000141551	ENST00000403276	ENSP00000385769	B4DLF1	9-126	Uniprot/SPTREMBL	ENST00000403276.7	B4DLF1.98
ENSG00000141551	ENST00000580446	ENSP00000463757	J3QQI9	1-187	Uniprot/SPTREMBL	ENST00000580446.1	J3QQI9.48
ENSG00000141639	ENST00000400384	ENSP00000383234	P31152	20-312	Uniprot/SWISSPROT	ENST00000400384.7	P31152.191
ENSG00000141639	ENST00000540640	ENSP00000439231	B4DEW2	1-101	Uniprot/SPTREMBL	ENST00000540640.3	B4DEW2.95
ENSG00000141639	ENST00000588540	ENSP00000465661	K7EN18	20-281	Uniprot/SPTREMBL	ENST00000588540.1	K7EN18.60
ENSG00000141639	ENST00000592595	ENSP00000466233	K7ELV1	20-233	Uniprot/SPTREMBL	ENST00000592595.5	K7ELV1.65
ENSG00000141736	ENST00000269571	ENSP00000269571	P04626-1	720-987	Uniprot/SWISSPROT	ENST00000269571.10	P04626.264
ENSG00000141736	ENST00000406381	ENSP00000385185	P04626-5	720-987	Uniprot/SWISSPROT	ENST00000406381.6	P04626.264
ENSG00000141736	ENST00000445658	ENSP00000404047	B4DTR1	444-711	Uniprot/SPTREMBL	ENST00000445658.6	B4DTR1.128
ENSG00000141736	ENST00000541774	ENSP00000446466	P04626-4	720-987	Uniprot/SWISSPROT	ENST00000541774.5	P04626.264
ENSG00000141736	ENST00000580074	ENSP00000463002	J3KTI5	89-251	Uniprot/SPTREMBL	ENST00000580074.1	J3KTI5.57
ENSG00000141736	ENST00000584450	ENSP00000463714	J3QLU9	720-987	Uniprot/SPTREMBL	ENST00000584450.5	J3QLU9.76
ENSG00000141736	ENST00000584601	ENSP00000462438	P04626-5	720-987	Uniprot/SWISSPROT	ENST00000584601.5	P04626.264
ENSG00000142149	ENST00000270112	ENSP00000270112	P57058	62-320	Uniprot/SWISSPROT	ENST00000270112.7	P57058.171
ENSG00000142149	ENST00000430354	ENSP00000411860	H7C3H0	1-162	Uniprot/SPTREMBL	ENST00000430354.1	H7C3H0.59
ENSG00000142178	ENST00000270162	ENSP00000270162	P57059	27-278	Uniprot/SWISSPROT	ENST00000270162.8	P57059.202
ENSG00000142178	ENST00000644750	ENSP00000495479	A0A2R8Y6E4	27-153	Uniprot/SPTREMBL	ENST00000644750.1	A0A2R8Y6E4.17
ENSG00000142186	ENST00000270176	ENSP00000270176	Q96KG9-1	14-314	Uniprot/SWISSPROT	ENST00000270176.10	Q96KG9.178
ENSG00000142186	ENST00000420247	ENSP00000408192	Q96KG9-2	14-314	Uniprot/SWISSPROT	ENST00000420247.6	Q96KG9.178
ENSG00000142186	ENST00000524944	ENSP00000432175	E9PS17	14-314	Uniprot/SPTREMBL	ENST00000524944.5	E9PS17.76
ENSG00000142186	ENST00000525364	ENSP00000431635	E9PK59	14-314	Uniprot/SPTREMBL	ENST00000525364.5	E9PK59.80
ENSG00000142186	ENST00000527009	ENSP00000436993	E9PPN3	1-171	Uniprot/SPTREMBL	ENST00000527009.5	E9PPN3.77
ENSG00000142186	ENST00000533862	ENSP00000437254	Q96KG9-6	14-314	Uniprot/SWISSPROT	ENST00000533862.5	Q96KG9.178
ENSG00000142208	ENST00000349310	ENSP00000270202	P31749-1	150-408	Uniprot/SWISSPROT	ENST00000349310.7	P31749.255
ENSG00000142208	ENST00000402615	ENSP00000385326	P31749-1	150-408	Uniprot/SWISSPROT	ENST00000402615.6	P31749.255
ENSG00000142208	ENST00000407796	ENSP00000384293	P31749-1	150-408	Uniprot/SWISSPROT	ENST00000407796.7	P31749.255
ENSG00000142208	ENST00000553797	ENSP00000507566	A0A804HJM6	150-433	Uniprot/SPTREMBL	ENST00000553797.2	A0A804HJM6.4
ENSG00000142208	ENST00000554192	ENSP00000450681	G3V2I6	1-184	Uniprot/SPTREMBL	ENST00000554192.5	G3V2I6.66
ENSG00000142208	ENST00000554581	ENSP00000451828	P31749-1	150-408	Uniprot/SWISSPROT	ENST00000554581.5	P31749.255
ENSG00000142208	ENST00000554585	ENSP00000481526	A0A087WY56	1-132	Uniprot/SPTREMBL	ENST00000554585.5	A0A087WY56.42
ENSG00000142208	ENST00000554848	ENSP00000451166	P31749-1	150-408	Uniprot/SWISSPROT	ENST00000554848.5	P31749.255
ENSG00000142208	ENST00000555458	ENSP00000451470	G3V3X1	1-111	Uniprot/SPTREMBL	ENST00000555458.5	G3V3X1.69
ENSG00000142208	ENST00000555528	ENSP00000450688	P31749-1	150-408	Uniprot/SWISSPROT	ENST00000555528.5	P31749.255
ENSG00000142208	ENST00000649815	ENSP00000497822	P31749-1	150-408	Uniprot/SWISSPROT	ENST00000649815.2	P31749.255
ENSG00000142208	ENST00000683722	ENSP00000507879	P31749-1	150-408	Uniprot/SWISSPROT	ENST00000683722.1	P31749.255
ENSG00000142235	ENST00000600059	ENSP00000472020	Q96Q04	133-411	Uniprot/SWISSPROT	ENST00000600059.6	Q96Q04.147
ENSG00000142235	ENST00000650440	ENSP00000497480	A0A3B3ISL5	159-437	Uniprot/SPTREMBL	ENST00000650440.1	A0A3B3ISL5.21
ENSG00000142235	ENST00000672160	ENSP00000500093	A0A5F9ZH67	1-166	Uniprot/SPTREMBL	ENST00000672160.1	A0A5F9ZH67.9
ENSG00000142235	ENST00000673139	ENSP00000500153	Q96Q04	133-411	Uniprot/SWISSPROT	ENST00000673139.1	Q96Q04.147
ENSG00000142627	ENST00000358432	ENSP00000351209	P29317-1	613-875	Uniprot/SWISSPROT	ENST00000358432.8	P29317.242
ENSG00000142731	ENST00000270861	ENSP00000270861	O00444-1	12-265	Uniprot/SWISSPROT	ENST00000270861.10	O00444.195
ENSG00000142731	ENST00000507249	ENSP00000423412	J3KR84	12-265	Uniprot/SPTREMBL	ENST00000507249.5	J3KR84.65
ENSG00000142731	ENST00000515069	ENSP00000421774	J3KR82	12-265	Uniprot/SPTREMBL	ENST00000515069.5	J3KR82.66
ENSG00000142733	ENST00000357582	ENSP00000350195	O95382-1	648-906	Uniprot/SWISSPROT	ENST00000357582.3	O95382.188
ENSG00000142733	ENST00000374040	ENSP00000363152	O95382-3	648-906	Uniprot/SWISSPROT	ENST00000374040.7	O95382.188
ENSG00000142875	ENST00000370680	ENSP00000359714	B1APG3	50-264	Uniprot/SPTREMBL	ENST00000370680.5	B1APG3.107
ENSG00000142875	ENST00000370682	ENSP00000359716	P22694-7	44-298	Uniprot/SWISSPROT	ENST00000370682.7	P22694.222
ENSG00000142875	ENST00000370684	ENSP00000359718	B1APF9	32-245	Uniprot/SPTREMBL	ENST00000370684.5	B1APF9.106
ENSG00000142875	ENST00000370685	ENSP00000359719	P22694-2	44-298	Uniprot/SWISSPROT	ENST00000370685.7	P22694.222
ENSG00000142875	ENST00000370689	ENSP00000359723	P22694-1	44-298	Uniprot/SWISSPROT	ENST00000370689.6	P22694.222
ENSG00000142875	ENST00000413538	ENSP00000397175	B1APG2	39-209	Uniprot/SPTREMBL	ENST00000413538.5	B1APG2.102
ENSG00000142875	ENST00000417530	ENSP00000399326	B1APG1	31-197	Uniprot/SPTREMBL	ENST00000417530.5	B1APG1.101
ENSG00000142875	ENST00000432111	ENSP00000392275	B1APF8	40-214	Uniprot/SPTREMBL	ENST00000432111.5	B1APF8.102
ENSG00000142875	ENST00000436133	ENSP00000390906	B1APF7	48-186	Uniprot/SPTREMBL	ENST00000436133.5	B1APF7.102
ENSG00000142875	ENST00000446538	ENSP00000401252	P22694-9	44-298	Uniprot/SWISSPROT	ENST00000446538.5	P22694.222
ENSG00000142875	ENST00000450730	ENSP00000393654	B1APG0	47-206	Uniprot/SPTREMBL	ENST00000450730.5	B1APG0.101
ENSG00000142875	ENST00000610457	ENSP00000479339	A0A087WVC4	31-285	Uniprot/SPTREMBL	ENST00000610457.1	A0A087WVC4.59
ENSG00000142875	ENST00000610703	ENSP00000481980	P22694-3	44-298	Uniprot/SWISSPROT	ENST00000610703.4	P22694.222
ENSG00000142875	ENST00000614872	ENSP00000479722	P22694-6	44-298	Uniprot/SWISSPROT	ENST00000614872.4	P22694.222
ENSG00000143322	ENST00000344730	ENSP00000339209	P42684-10	288-539	Uniprot/SWISSPROT	ENST00000344730.8	P42684.233
ENSG00000143322	ENST00000367623	ENSP00000356595	P42684-6	288-539	Uniprot/SWISSPROT	ENST00000367623.8	P42684.233
ENSG00000143322	ENST00000502732	ENSP00000427562	P42684-1	288-539	Uniprot/SWISSPROT	ENST00000502732.6	P42684.233
ENSG00000143322	ENST00000504405	ENSP00000426831	P42684-4	288-539	Uniprot/SWISSPROT	ENST00000504405.5	P42684.233
ENSG00000143322	ENST00000507173	ENSP00000423413	P42684-7	288-539	Uniprot/SWISSPROT	ENST00000507173.5	P42684.233
ENSG00000143322	ENST00000511413	ENSP00000424697	P42684-5	288-539	Uniprot/SWISSPROT	ENST00000511413.5	P42684.233
ENSG00000143322	ENST00000512653	ENSP00000423578	P42684-3	288-539	Uniprot/SWISSPROT	ENST00000512653.5	P42684.233
ENSG00000143479	ENST00000367106	ENSP00000356073	O43781-2	209-522	Uniprot/SWISSPROT	ENST00000367106.1	O43781.191
ENSG00000143479	ENST00000367108	ENSP00000356075	O43781-2	209-522	Uniprot/SWISSPROT	ENST00000367108.7	O43781.191
ENSG00000143479	ENST00000367109	ENSP00000356076	O43781-1	209-522	Uniprot/SWISSPROT	ENST00000367109.8	O43781.191
ENSG00000143479	ENST00000441486	ENSP00000410187	Q5SY34	189-243	Uniprot/SPTREMBL	ENST00000441486.5	Q5SY34.111
ENSG00000143674	ENST00000366623	ENSP00000355582	Q5TCX8-2	124-401	Uniprot/SWISSPROT	ENST00000366623.7	Q5TCX8.164
ENSG00000143674	ENST00000366624	ENSP00000355583	Q5TCX8-1	124-401	Uniprot/SWISSPROT	ENST00000366624.8	Q5TCX8.164
ENSG00000143776	ENST00000334218	ENSP00000335341	Q5VT25-1	77-343	Uniprot/SWISSPROT	ENST00000334218.9	Q5VT25.168
ENSG00000143776	ENST00000366764	ENSP00000355726	A0A0A0MRJ0	77-343	Uniprot/SPTREMBL	ENST00000366764.8	A0A0A0MRJ0.63
ENSG00000143776	ENST00000366766	ENSP00000355728	Q5VT25-2	77-343	Uniprot/SWISSPROT	ENST00000366766.8	Q5VT25.168
ENSG00000143776	ENST00000366767	ENSP00000355729	Q5VT25-3	77-343	Uniprot/SWISSPROT	ENST00000366767.7	Q5VT25.168
ENSG00000143776	ENST00000366769	ENSP00000355731	Q5VT25-5	77-343	Uniprot/SWISSPROT	ENST00000366769.7	Q5VT25.168
ENSG00000145242	ENST00000273854	ENSP00000273854	P54756-1	675-936	Uniprot/SWISSPROT	ENST00000273854.7	P54756.212
ENSG00000145242	ENST00000354839	ENSP00000346899	P54756-2	675-936	Uniprot/SWISSPROT	ENST00000354839.8	P54756.212
ENSG00000145242	ENST00000432638	ENSP00000389208	F8W9W0	512-773	Uniprot/SPTREMBL	ENST00000432638.6	F8W9W0.83
ENSG00000145242	ENST00000511294	ENSP00000427638	F8VP57	676-937	Uniprot/SPTREMBL	ENST00000511294.1	F8VP57.87
ENSG00000145242	ENST00000613740	ENSP00000478537	B7ZKW7	654-915	Uniprot/SPTREMBL	ENST00000613740.5	B7ZKW7.112
ENSG00000145242	ENST00000622150	ENSP00000480763	B7ZKJ3	676-937	Uniprot/SPTREMBL	ENST00000622150.4	B7ZKJ3.120
ENSG00000145348	ENST00000273980	ENSP00000273980	Q8TEA7-1	1-273	Uniprot/SWISSPROT	ENST00000273980.10	Q8TEA7.156
ENSG00000145348	ENST00000394708	ENSP00000378198	Q8TEA7-1	1-273	Uniprot/SWISSPROT	ENST00000394708.7	Q8TEA7.156
ENSG00000145348	ENST00000467183	ENSP00000421182	Q5HYF5	1-153	Uniprot/SPTREMBL	ENST00000467183.6	Q5HYF5.117
ENSG00000145348	ENST00000503832	ENSP00000423092	H0Y959	1-85	Uniprot/SPTREMBL	ENST00000503832.1	H0Y959.53
ENSG00000145348	ENST00000509532	ENSP00000420985	D6RDG2	1-159	Uniprot/SPTREMBL	ENST00000509532.5	D6RDG2.69
ENSG00000145349	ENST00000296402	ENSP00000296402	Q13557-8	14-272	Uniprot/SWISSPROT	ENST00000296402.9	Q13557.223
ENSG00000145349	ENST00000342666	ENSP00000339740	Q13557-1	14-272	Uniprot/SWISSPROT	ENST00000342666.9	Q13557.223
ENSG00000145349	ENST00000379773	ENSP00000369098	Q13557-8	14-272	Uniprot/SWISSPROT	ENST00000379773.6	Q13557.223
ENSG00000145349	ENST00000394522	ENSP00000378030	Q13557-10	14-272	Uniprot/SWISSPROT	ENST00000394522.7	Q13557.223
ENSG00000145349	ENST00000394524	ENSP00000378032	Q13557-12	14-272	Uniprot/SWISSPROT	ENST00000394524.7	Q13557.223
ENSG00000145349	ENST00000505990	ENSP00000424245	E9PBG7	14-272	Uniprot/SPTREMBL	ENST00000505990.5	E9PBG7.84
ENSG00000145349	ENST00000508738	ENSP00000422566	Q13557-9	14-272	Uniprot/SWISSPROT	ENST00000508738.5	Q13557.223
ENSG00000145349	ENST00000509594	ENSP00000423753	H0Y9C2	1-67	Uniprot/SPTREMBL	ENST00000509594.1	H0Y9C2.60
ENSG00000145349	ENST00000511664	ENSP00000425824	E9PF82	14-272	Uniprot/SPTREMBL	ENST00000511664.6	E9PF82.88
ENSG00000145349	ENST00000514328	ENSP00000423677	D6R938	14-272	Uniprot/SPTREMBL	ENST00000514328.5	D6R938.107
ENSG00000145349	ENST00000515496	ENSP00000423482	Q13557-3	14-272	Uniprot/SWISSPROT	ENST00000515496.5	Q13557.223
ENSG00000145349	ENST00000683023	ENSP00000507073	Q13557-1	14-272	Uniprot/SWISSPROT	ENST00000683023.1	Q13557.223
ENSG00000145632	ENST00000274289	ENSP00000274289	Q9NYY3	82-334	Uniprot/SWISSPROT	ENST00000274289.8	Q9NYY3.190
ENSG00000145632	ENST00000617412	ENSP00000478685	A0A087WUH9	68-320	Uniprot/SPTREMBL	ENST00000617412.1	A0A087WUH9.55
ENSG00000145949	ENST00000274643	ENSP00000274643	Q86YV6-1	106-361	Uniprot/SWISSPROT	ENST00000274643.9	Q86YV6.138
ENSG00000145949	ENST00000647417	ENSP00000494309	A0A2R8Y4U5	100-355	Uniprot/SPTREMBL	ENST00000647417.1	A0A2R8Y4U5.19
ENSG00000146216	ENST00000259750	ENSP00000259750	Q5TCY1-1	34-297	Uniprot/SWISSPROT	ENST00000259750.9	Q5TCY1.149
ENSG00000146648	ENST00000275493	ENSP00000275493	P00533-1	712-979	Uniprot/SWISSPROT	ENST00000275493.7	P00533.282
ENSG00000146648	ENST00000455089	ENSP00000415559	Q504U8	667-934	Uniprot/SPTREMBL	ENST00000455089.5	Q504U8.165
ENSG00000146872	ENST00000326270	ENSP00000316512	Q86UE8-1	462-741	Uniprot/SWISSPROT	ENST00000326270.13	Q86UE8.187
ENSG00000146872	ENST00000343388	ENSP00000340800	Q86UE8-3	462-741	Uniprot/SWISSPROT	ENST00000343388.11	Q86UE8.187
ENSG00000146872	ENST00000346027	ENSP00000275780	Q86UE8-2	462-741	Uniprot/SWISSPROT	ENST00000346027.10	Q86UE8.187
ENSG00000146872	ENST00000581041	ENSP00000462036	J3KRK0	376-593	Uniprot/SPTREMBL	ENST00000581041.5	J3KRK0.63
ENSG00000146872	ENST00000582809	ENSP00000463595	J3QLK5	291-570	Uniprot/SPTREMBL	ENST00000582809.5	J3QLK5.74
ENSG00000146872	ENST00000682075	ENSP00000506988	A0A804HIB4	352-631	Uniprot/SPTREMBL	ENST00000682075.1	A0A804HIB4.4
ENSG00000146872	ENST00000682085	ENSP00000506744	Q86UE8-2	462-741	Uniprot/SWISSPROT	ENST00000682085.1	Q86UE8.187
ENSG00000146872	ENST00000682203	ENSP00000507584	J3QLK5	291-570	Uniprot/SPTREMBL	ENST00000682203.1	J3QLK5.74
ENSG00000146872	ENST00000683104	ENSP00000508242	Q86UE8-3	462-741	Uniprot/SWISSPROT	ENST00000683104.1	Q86UE8.187
ENSG00000146872	ENST00000683536	ENSP00000508315	J3QLK5	291-570	Uniprot/SPTREMBL	ENST00000683536.1	J3QLK5.74
ENSG00000146872	ENST00000684012	ENSP00000507902	A0A804HKF1	377-656	Uniprot/SPTREMBL	ENST00000684012.1	A0A804HKF1.4
ENSG00000146872	ENST00000684440	ENSP00000507712	A0A804HJZ9	377-656	Uniprot/SPTREMBL	ENST00000684440.1	A0A804HJZ9.4
ENSG00000146872	ENST00000684553	ENSP00000507681	A0A804HJX3	371-650	Uniprot/SPTREMBL	ENST00000684553.1	A0A804HJX3.4
ENSG00000146872	ENST00000684772	ENSP00000507724	A0A804HK10	345-624	Uniprot/SPTREMBL	ENST00000684772.1	A0A804HK10.4
ENSG00000146904	ENST00000275815	ENSP00000275815	P21709-1	624-884	Uniprot/SWISSPROT	ENST00000275815.4	P21709.225
ENSG00000147044	ENST00000378154	ENSP00000367396	O14936-6	12-276	Uniprot/SWISSPROT	ENST00000378154.3	O14936.232
ENSG00000147044	ENST00000378158	ENSP00000367400	A0A2U3TZM1	12-276	Uniprot/SPTREMBL	ENST00000378158.6	A0A2U3TZM1.22
ENSG00000147044	ENST00000378163	ENSP00000367405	O14936-1	12-276	Uniprot/SWISSPROT	ENST00000378163.7	O14936.232
ENSG00000147044	ENST00000378166	ENSP00000367408	A0A2U3TZM4	12-276	Uniprot/SPTREMBL	ENST00000378166.9	A0A2U3TZM4.20
ENSG00000147044	ENST00000378168	ENSP00000367410	Q5JS79	12-282	Uniprot/SPTREMBL	ENST00000378168.8	Q5JS79.121
ENSG00000147044	ENST00000421587	ENSP00000400526	A0A7I2RJN6	12-282	Uniprot/SPTREMBL	ENST00000421587.8	A0A7I2RJN6.6
ENSG00000147044	ENST00000442742	ENSP00000398007	A0A2U3TZN6	12-276	Uniprot/SPTREMBL	ENST00000442742.7	A0A2U3TZN6.20
ENSG00000147044	ENST00000486402	ENSP00000495232	A0A2R8Y6D8	1-91	Uniprot/SPTREMBL	ENST00000486402.1	A0A2R8Y6D8.19
ENSG00000147044	ENST00000642361	ENSP00000496025	A0A2R8YGH2	1-132	Uniprot/SPTREMBL	ENST00000642361.2	A0A2R8YGH2.19
ENSG00000147044	ENST00000643043	ENSP00000493518	A0A2R8Y3B3	1-91	Uniprot/SPTREMBL	ENST00000643043.2	A0A2R8Y3B3.20
ENSG00000147044	ENST00000643831	ENSP00000494388	A0A2R8YEJ7	12-276	Uniprot/SPTREMBL	ENST00000643831.2	A0A2R8YEJ7.21
ENSG00000147044	ENST00000644219	ENSP00000495357	A0A2R8YE77	12-276	Uniprot/SPTREMBL	ENST00000644219.1	A0A2R8YE77.24
ENSG00000147044	ENST00000644347	ENSP00000494183	O14936-3	12-276	Uniprot/SWISSPROT	ENST00000644347.1	O14936.232
ENSG00000147044	ENST00000644770	ENSP00000494144	A0A2R8Y4K4	12-140	Uniprot/SPTREMBL	ENST00000644770.1	A0A2R8Y4K4.19
ENSG00000147044	ENST00000645566	ENSP00000494788	O14936-2	12-276	Uniprot/SWISSPROT	ENST00000645566.1	O14936.232
ENSG00000147044	ENST00000645986	ENSP00000494409	A0A2R8YEK3	12-276	Uniprot/SPTREMBL	ENST00000645986.2	A0A2R8YEK3.22
ENSG00000147044	ENST00000646087	ENSP00000495510	A0A2R8Y6F8	1-91	Uniprot/SPTREMBL	ENST00000646087.2	A0A2R8Y6F8.23
ENSG00000147044	ENST00000646120	ENSP00000495291	O14936-4	12-276	Uniprot/SWISSPROT	ENST00000646120.2	O14936.232
ENSG00000147044	ENST00000647118	ENSP00000493700	A0A2R8Y472	12-68	Uniprot/SPTREMBL	ENST00000647118.2	A0A2R8Y472.14
ENSG00000147044	ENST00000675354	ENSP00000502315	A0A2R8YFN5	12-282	Uniprot/SPTREMBL	ENST00000675354.1	A0A2R8YFN5.21
ENSG00000147133	ENST00000276072	ENSP00000276072	P21675	1-414|1425-1872	Uniprot/SWISSPROT	ENST00000276072.9	P21675.232
ENSG00000147133	ENST00000373790	ENSP00000362895	P21675	1-414|1425-1872	Uniprot/SWISSPROT	ENST00000373790.9	P21675.232
